accessions,EC
A0A7J5YHM0,EC:1.14.17.1
W6MRF0,EC:1
W6MRF0,EC:1.14
W6MRF0,EC:1.14.19
W6MRF0,EC:1.14.19.18
A0A7W8XPQ5,EC:1
A0A7W8XPQ5,EC:1.13
A0A7W8XPQ5,EC:1.13.12
A0A7W8XPQ5,EC:1.13.12.16
A0A8C4X671,EC:1
A0A8C4X671,EC:1.14
A0A8C4X671,EC:1.14.14
A0A8C4X671,EC:1.14.14.23
A0A7V1BQ79,EC:3
A0A7V1BQ79,EC:3.1
A0A7V1BQ79,EC:3.1.13
A0A7V1BQ79,EC:3.1.13.5
A0A517TZY3,EC:2
A0A517TZY3,EC:2.4
A0A517TZY3,EC:2.4.1
A0A517TZY3,EC:2.4.1.187
A0A5J4SX49,EC:3
A0A5J4SX49,EC:3.6
A0A5J4SX49,EC:3.6.1
A0A5J4SX49,EC:3.6.1.13
K1WJ79,EC:2
K1WJ79,EC:2.1
K1WJ79,EC:2.1.1
K1WJ79,EC:2.1.1.205
A0A7Z0DN94,EC:1
A0A7Z0DN94,EC:1.14
A0A7Z0DN94,EC:1.14.13
A0A7Z0DN94,EC:1.14.13.127
A0A5C5XCU8,EC:3
A0A5C5XCU8,EC:3.1
A0A5C5XCU8,EC:3.1.6
A0A5C5XCU8,EC:3.1.6.6
A0A7G6V876,EC:5
A0A7G6V876,EC:5.4
A0A7G6V876,EC:5.4.3
A0A7G6V876,EC:5.4.3.2
A0A7D6ZR44,EC:5
A0A7D6ZR44,EC:5.4
A0A7D6ZR44,EC:5.4.2
A0A7D6ZR44,EC:5.4.2.6
A0A7D7A4Y7,EC:3
A0A7D7A4Y7,EC:3.4
A0A7D7A4Y7,EC:3.4.22
A0A7D7A4Y7,EC:3.4.22.71
A0A7V1BNH8,EC:3
A0A7V1BNH8,EC:3.1
A0A7V1BNH8,EC:3.1.3
A0A7V1BNH8,EC:3.1.3.7
A0A090SAA8,EC:6
A0A090SAA8,EC:6.4
A0A090SAA8,EC:6.4.1
A0A090SAA8,EC:6.4.1.2
A0A7W7GUZ0,EC:1
A0A7W7GUZ0,EC:1.14
A0A7W7GUZ0,EC:1.14.14
A0A7W7GUZ0,EC:1.14.14.18
A0A1G0LMS5,EC:2
A0A1G0LMS5,EC:2.1
A0A1G0LMS5,EC:2.1.1
A0A1G0LMS5,EC:2.1.1.334
A0A195ERX0,EC:1
A0A195ERX0,EC:1.17
A0A195ERX0,EC:1.17.4
A0A195ERX0,EC:1.17.4.4
A0A4Y8RJI5,EC:3
A0A4Y8RJI5,EC:3.1
A0A4Y8RJI5,EC:3.1.6
A0A4Y8RJI5,EC:3.1.6.6
A0A4R8B5K0,EC:3
A0A4R8B5K0,EC:3.4
A0A4R8B5K0,EC:3.4.13
A0A4R8B5K0,EC:3.4.13.22
A0A7X0VI64,EC:2
A0A7X0VI64,EC:2.5
A0A7X0VI64,EC:2.5.1
A0A7X0VI64,EC:2.5.1.9
A0A519DRX8,EC:1
A0A519DRX8,EC:1.14
A0A519DRX8,EC:1.14.13
A0A519DRX8,EC:1.14.13.1
A0A231V0B4,EC:1
A0A231V0B4,EC:1.1
A0A231V0B4,EC:1.1.5
A0A231V0B4,EC:1.1.5.12
A0A448TUI9,EC:1
A0A448TUI9,EC:1.3
A0A448TUI9,EC:1.3.98
A0A448TUI9,EC:1.3.98.3
A0A0L1J2A1,EC:3
A0A0L1J2A1,EC:3.2
A0A0L1J2A1,EC:3.2.1
A0A0L1J2A1,EC:3.2.1.40
A0A517YYZ7,EC:3
A0A517YYZ7,EC:3.4
A0A517YYZ7,EC:3.4.17
A0A517YYZ7,EC:3.4.17.11
N9CAY8,EC:5
N9CAY8,EC:5.4
N9CAY8,EC:5.4.4
N9CAY8,EC:5.4.4.2
A0A6N2REC9,EC:2
A0A6N2REC9,EC:2.1
A0A6N2REC9,EC:2.1.1
A0A6N2REC9,EC:2.1.1.234
A0A443ISJ8,EC:1
A0A443ISJ8,EC:1.13
A0A443ISJ8,EC:1.13.11
A0A443ISJ8,EC:1.13.11.15
A0A833RFA8,EC:1
A0A833RFA8,EC:1.3
A0A833RFA8,EC:1.3.3
A0A833RFA8,EC:1.3.3.4
A0A3B8U4M1,EC:1
A0A3B8U4M1,EC:1.3
A0A3B8U4M1,EC:1.3.3
A0A3B8U4M1,EC:1.3.3.11
A0A267EGT5,EC:2
A0A267EGT5,EC:2.5
A0A267EGT5,EC:2.5.1
A0A267EGT5,EC:2.5.1.60
A0A6N2UJQ7,EC:3
A0A6N2UJQ7,EC:3.4
A0A6N2UJQ7,EC:3.4.17
A0A6N2UJQ7,EC:3.4.17.19
A0A448TRY7,EC:6
A0A448TRY7,EC:6.3
A0A448TRY7,EC:6.3.2
A0A448TRY7,EC:6.3.2.45
A0A8F9YRR1,EC:1
A0A8F9YRR1,EC:1.13
A0A8F9YRR1,EC:1.13.11
A0A8F9YRR1,EC:1.13.11.1
T5AN61,EC:3
T5AN61,EC:3.2
T5AN61,EC:3.2.1
T5AN61,EC:3.2.1.6
A0A2M7E0Z1,EC:1
A0A2M7E0Z1,EC:1.21
A0A2M7E0Z1,EC:1.21.98
A0A2M7E0Z1,EC:1.21.98.1
A0A4Q9KBT2,EC:2
A0A4Q9KBT2,EC:2.1
A0A4Q9KBT2,EC:2.1.1
A0A4Q9KBT2,EC:2.1.1.130
B3IWM9,EC:1
B3IWM9,EC:1.14
B3IWM9,EC:1.14.15
B3IWM9,EC:1.14.15.6
A0A0N5AA86,EC:2
A0A0N5AA86,EC:2.8
A0A0N5AA86,EC:2.8.3
A0A0N5AA86,EC:2.8.3.5
D4YR56,EC:1
D4YR56,EC:1.3
D4YR56,EC:1.3.1
D4YR56,EC:1.3.1.12
A0A655YGX7,EC:2
A0A655YGX7,EC:2.7
A0A655YGX7,EC:2.7.9
A0A655YGX7,EC:2.7.9.2
A0A3C1H682,EC:2
A0A3C1H682,EC:2.5
A0A3C1H682,EC:2.5.1
A0A3C1H682,EC:2.5.1.48
A0A1W2CLS8,EC:1
A0A1W2CLS8,EC:1.3
A0A1W2CLS8,EC:1.3.98
A0A1W2CLS8,EC:1.3.98.3
A0A833VDH0,EC:4
A0A833VDH0,EC:4.2
A0A833VDH0,EC:4.2.1
A0A833VDH0,EC:4.2.1.91
A0A7W8TU86,EC:1
A0A7W8TU86,EC:1.14
A0A7W8TU86,EC:1.14.12
A0A7W8TU86,EC:1.14.12.19
A0A8G0E1X5,EC:6
A0A8G0E1X5,EC:6.2
A0A8G0E1X5,EC:6.2.1
A0A8G0E1X5,EC:6.2.1.16
A0A840I0J3,EC:1
A0A840I0J3,EC:1.13
A0A840I0J3,EC:1.13.12
A0A840I0J3,EC:1.13.12.16
A0A840IAC6,EC:1
A0A840IAC6,EC:1.14
A0A840IAC6,EC:1.14.19
A0A840IAC6,EC:1.14.19.1
A0A1V5U274,EC:1
A0A1V5U274,EC:1.15
A0A1V5U274,EC:1.15.1
A0A1V5U274,EC:1.15.1.2
A0A1V5U581,EC:1
A0A1V5U581,EC:1.2
A0A1V5U581,EC:1.2.1
A0A1V5U581,EC:1.2.1.50
A0A8T4IR29,EC:1
A0A8T4IR29,EC:1.1
A0A8T4IR29,EC:1.1.1
A0A8T4IR29,EC:1.1.1.306
A0A655ZQA5,EC:4
A0A655ZQA5,EC:4.2
A0A655ZQA5,EC:4.2.1
A0A655ZQA5,EC:4.2.1.75
A0A518K7W2,EC:1
A0A518K7W2,EC:1.1
A0A518K7W2,EC:1.1.5
A0A518K7W2,EC:1.1.5.2
A0A1B6GSE4,EC:3
A0A1B6GSE4,EC:3.3
A0A1B6GSE4,EC:3.3.2
A0A1B6GSE4,EC:3.3.2.9
W2S8Q2,EC:3
W2S8Q2,EC:3.1
W2S8Q2,EC:3.1.4
W2S8Q2,EC:3.1.4.2
A0A6I3ZBS8,EC:1
A0A6I3ZBS8,EC:1.3
A0A6I3ZBS8,EC:1.3.1
A0A6I3ZBS8,EC:1.3.1.106
A0A850SNB6,EC:2
A0A850SNB6,EC:2.3
A0A850SNB6,EC:2.3.1
A0A850SNB6,EC:2.3.1.29
A0A8J8BN48,EC:4
A0A8J8BN48,EC:4.1
A0A8J8BN48,EC:4.1.1
A0A8J8BN48,EC:4.1.1.35
W6LB75,EC:1
W6LB75,EC:1.3
W6LB75,EC:1.3.98
W6LB75,EC:1.3.98.1
A0A833R8M5,EC:4
A0A833R8M5,EC:4.2
A0A833R8M5,EC:4.2.1
A0A833R8M5,EC:4.2.1.75
A0A7K8WDK7,EC:3
A0A7K8WDK7,EC:3.2
A0A7K8WDK7,EC:3.2.2
A0A7K8WDK7,EC:3.2.2.21
A0A8T4IR11,EC:6
A0A8T4IR11,EC:6.4
A0A8T4IR11,EC:6.4.1
A0A8T4IR11,EC:6.4.1.1
A0A1M3Q2Q9,EC:2
A0A1M3Q2Q9,EC:2.3
A0A1M3Q2Q9,EC:2.3.2
A0A1M3Q2Q9,EC:2.3.2.3
A0A7W7MAI4,EC:3
A0A7W7MAI4,EC:3.4
A0A7W7MAI4,EC:3.4.11
A0A7W7MAI4,EC:3.4.11.24
A0A175WEE8,EC:1
A0A175WEE8,EC:1.13
A0A175WEE8,EC:1.13.11
A0A175WEE8,EC:1.13.11.6
A0A8F9YRZ3,EC:1
A0A8F9YRZ3,EC:1.2
A0A8F9YRZ3,EC:1.2.1
A0A8F9YRZ3,EC:1.2.1.85
A0A2M9Q8T7,EC:3
A0A2M9Q8T7,EC:3.11
A0A2M9Q8T7,EC:3.11.1
A0A2M9Q8T7,EC:3.11.1.1
A0A2R6GD83,EC:4
A0A2R6GD83,EC:4.3
A0A2R6GD83,EC:4.3.1
A0A2R6GD83,EC:4.3.1.32
A0A8T9V8C8,EC:2
A0A8T9V8C8,EC:2.1
A0A8T9V8C8,EC:2.1.1
A0A8T9V8C8,EC:2.1.1.334
A0A8T0MBN0,EC:5
A0A8T0MBN0,EC:5.5
A0A8T0MBN0,EC:5.5.1
A0A8T0MBN0,EC:5.5.1.6
A0A4Q4TEW4,EC:1
A0A4Q4TEW4,EC:1.14
A0A4Q4TEW4,EC:1.14.12
A0A4Q4TEW4,EC:1.14.12.17
A0A518KCJ2,EC:3
A0A518KCJ2,EC:3.5
A0A518KCJ2,EC:3.5.1
A0A518KCJ2,EC:3.5.1.11
A0A175WDL3,EC:1
A0A175WDL3,EC:1.3
A0A175WDL3,EC:1.3.1
A0A175WDL3,EC:1.3.1.124
A0A2I0MME5,EC:2
A0A2I0MME5,EC:2.1
A0A2I0MME5,EC:2.1.1
A0A2I0MME5,EC:2.1.1.372
A0A6I6SED6,EC:2
A0A6I6SED6,EC:2.7
A0A6I6SED6,EC:2.7.7
A0A6I6SED6,EC:2.7.7.47
A0A520R0M1,EC:2
A0A520R0M1,EC:2.7
A0A520R0M1,EC:2.7.9
A0A520R0M1,EC:2.7.9.1
A0A6N2TIB6,EC:1
A0A6N2TIB6,EC:1.1
A0A6N2TIB6,EC:1.1.99
A0A6N2TIB6,EC:1.1.99.28
A0A7L2GVH4,EC:3
A0A7L2GVH4,EC:3.4
A0A7L2GVH4,EC:3.4.24
A0A7L2GVH4,EC:3.4.24.35
Q2ACC9,EC:1
Q2ACC9,EC:1.13
Q2ACC9,EC:1.13.12
Q2ACC9,EC:1.13.12.7
D4YNV4,EC:6
D4YNV4,EC:6.4
D4YNV4,EC:6.4.1
D4YNV4,EC:6.4.1.1
A0A8H5PXT5,EC:2
A0A8H5PXT5,EC:2.3
A0A8H5PXT5,EC:2.3.3
A0A8H5PXT5,EC:2.3.3.14
A0A7K8P841,EC:3
A0A7K8P841,EC:3.4
A0A7K8P841,EC:3.4.21
A0A7K8P841,EC:3.4.21.7
A3DNL3,EC:2
A3DNL3,EC:2.5
A3DNL3,EC:2.5.1
A3DNL3,EC:2.5.1.129
A0A2N7UQS2,EC:3
A0A2N7UQS2,EC:3.5
A0A2N7UQS2,EC:3.5.1
A0A2N7UQS2,EC:3.5.1.10
A0A351ZGM9,EC:2
A0A351ZGM9,EC:2.1
A0A351ZGM9,EC:2.1.1
A0A351ZGM9,EC:2.1.1.131
A0A7X0RNQ5,EC:1
A0A7X0RNQ5,EC:1.2
A0A7X0RNQ5,EC:1.20.4
A0A7X0RNQ5,EC:1.20.4.4
A0A518KBI9,EC:5
A0A518KBI9,EC:5.1
A0A518KBI9,EC:5.1.3
A0A518KBI9,EC:5.1.3.22
A0A059CK86,EC:2
A0A059CK86,EC:2.4
A0A059CK86,EC:2.4.1
A0A059CK86,EC:2.4.1.12
A0A231V0I3,EC:1
A0A231V0I3,EC:1.3
A0A231V0I3,EC:1.3.98
A0A231V0I3,EC:1.3.98.3
A0A175VWW3,EC:1
A0A175VWW3,EC:1.1
A0A175VWW3,EC:1.1.3
A0A175VWW3,EC:1.1.3.37
A0A090PDK2,EC:4
A0A090PDK2,EC:4.1
A0A090PDK2,EC:4.1.2
A0A090PDK2,EC:4.1.2.40
A0A3S2W2X8,EC:2
A0A3S2W2X8,EC:2.7
A0A3S2W2X8,EC:2.7.9
A0A3S2W2X8,EC:2.7.9.1
A0A840IAL9,EC:4
A0A840IAL9,EC:4.2
A0A840IAL9,EC:4.2.1
A0A840IAL9,EC:4.2.1.22
A0A840IBY7,EC:4
A0A840IBY7,EC:4.1
A0A840IBY7,EC:4.1.3
A0A840IBY7,EC:4.1.3.4
A0A840ID71,EC:3
A0A840ID71,EC:3.5
A0A840ID71,EC:3.5.1
A0A840ID71,EC:3.5.1.53
T5APU3,EC:5
T5APU3,EC:5.5
T5APU3,EC:5.5.1
T5APU3,EC:5.5.1.4
D4YNH5,EC:1
D4YNH5,EC:1.4
D4YNH5,EC:1.4.1
D4YNH5,EC:1.4.1.2
A0A7R9PR52,EC:2
A0A7R9PR52,EC:2.1
A0A7R9PR52,EC:2.1.1
A0A7R9PR52,EC:2.1.1.20
A0A7R6TQ76,EC:1
A0A7R6TQ76,EC:1.3
A0A7R6TQ76,EC:1.3.98
A0A7R6TQ76,EC:1.3.98.3
A0A4R5BMM7,EC:4
A0A4R5BMM7,EC:4.2
A0A4R5BMM7,EC:4.2.1
A0A4R5BMM7,EC:4.2.1.12
A0A5P2AU47,EC:1
A0A5P2AU47,EC:1.14
A0A5P2AU47,EC:1.14.12
A0A5P2AU47,EC:1.14.12.17
A0A267DP83,EC:3
A0A267DP83,EC:3.5
A0A267DP83,EC:3.5.3
A0A267DP83,EC:3.5.3.18
W2S9B2,EC:1
W2S9B2,EC:1.14
W2S9B2,EC:1.14.99
W2S9B2,EC:1.14.99.29
A0A7L2GMI6,EC:2
A0A7L2GMI6,EC:2.7
A0A7L2GMI6,EC:2.7.1
A0A7L2GMI6,EC:2.7.1.20
A0A2R6GFW1,EC:1
A0A2R6GFW1,EC:1.13
A0A2R6GFW1,EC:1.13.11
A0A2R6GFW1,EC:1.13.11.63
A0A7R9ERZ5,EC:3
A0A7R9ERZ5,EC:3.2
A0A7R9ERZ5,EC:3.2.1
A0A7R9ERZ5,EC:3.2.1.45
A0A7R9EXY3,EC:2
A0A7R9EXY3,EC:2.4
A0A7R9EXY3,EC:2.4.1
A0A7R9EXY3,EC:2.4.1.101
A0A1R1GFM5,EC:1
A0A1R1GFM5,EC:1.14
A0A1R1GFM5,EC:1.14.14
A0A1R1GFM5,EC:1.14.14.47
A0A833VGY9,EC:2
A0A833VGY9,EC:2.4
A0A833VGY9,EC:2.4.1
A0A833VGY9,EC:2.4.1.207
A0A833R9D5,EC:4
A0A833R9D5,EC:4.2
A0A833R9D5,EC:4.2.1
A0A833R9D5,EC:4.2.1.91
A0A5P2BAN0,EC:5
A0A5P2BAN0,EC:5.1
A0A5P2BAN0,EC:5.1.3
A0A5P2BAN0,EC:5.1.3.3
A0A0S9KUL7,EC:2
A0A0S9KUL7,EC:2.3
A0A0S9KUL7,EC:2.3.3
A0A0S9KUL7,EC:2.3.3.15
A0A175WGD7,EC:1
A0A175WGD7,EC:1.14
A0A175WGD7,EC:1.14.13
A0A175WGD7,EC:1.14.13.196
A0A8J7FAE6,EC:5
A0A8J7FAE6,EC:5.1
A0A8J7FAE6,EC:5.1.99
A0A8J7FAE6,EC:5.1.99.7
A0A840I612,EC:3
A0A840I612,EC:3.1
A0A840I612,EC:3.1.26
A0A840I612,EC:3.1.26.12
A0A231V1T1,EC:3
A0A231V1T1,EC:3.5
A0A231V1T1,EC:3.5.3
A0A231V1T1,EC:3.5.3.1
A0A5C7TKG3,EC:3
A0A5C7TKG3,EC:3.5
A0A5C7TKG3,EC:3.5.1
A0A5C7TKG3,EC:3.5.1.23
A0A0N5AAD8,EC:2
A0A0N5AAD8,EC:2.7
A0A0N5AAD8,EC:2.7.1
A0A0N5AAD8,EC:2.7.1.20
A0A840IBM5,EC:2
A0A840IBM5,EC:2.4
A0A840IBM5,EC:2.4.1
A0A840IBM5,EC:2.4.1.266
A0A655PVE6,EC:1
A0A655PVE6,EC:1.1
A0A655PVE6,EC:1.1.2
A0A655PVE6,EC:1.1.2.3
A0A4S5J4U3,EC:2
A0A4S5J4U3,EC:2.4
A0A4S5J4U3,EC:2.4.1
A0A4S5J4U3,EC:2.4.1.255
F0QBC0,EC:1
F0QBC0,EC:1.3
F0QBC0,EC:1.3.1
F0QBC0,EC:1.3.1.77
A0A835XEY2,EC:4
A0A835XEY2,EC:4.1
A0A835XEY2,EC:4.1.3
A0A835XEY2,EC:4.1.3.32
A0A8B9GIT6,EC:1
A0A8B9GIT6,EC:1.14
A0A8B9GIT6,EC:1.14.11
A0A8B9GIT6,EC:1.14.11.66
A0A5N9HCF2,EC:6
A0A5N9HCF2,EC:6.4
A0A5N9HCF2,EC:6.4.1
A0A5N9HCF2,EC:6.4.1.2
V5Z8K6,EC:5
V5Z8K6,EC:5.4
V5Z8K6,EC:5.4.99
V5Z8K6,EC:5.4.99.9
W9GFA5,EC:2
W9GFA5,EC:2.3
W9GFA5,EC:2.3.1
W9GFA5,EC:2.3.1.189
A0A3N4W0T7,EC:1
A0A3N4W0T7,EC:1.13
A0A3N4W0T7,EC:1.13.11
A0A3N4W0T7,EC:1.13.11.5
A0A8H6T986,EC:2
A0A8H6T986,EC:2.7
A0A8H6T986,EC:2.7.1
A0A8H6T986,EC:2.7.1.17
A0A8C5ELK9,EC:1
A0A8C5ELK9,EC:1.14
A0A8C5ELK9,EC:1.14.13
A0A8C5ELK9,EC:1.14.13.225
A0A3D3ZVM5,EC:3
A0A3D3ZVM5,EC:3.1
A0A3D3ZVM5,EC:3.1.3
A0A3D3ZVM5,EC:3.1.3.27
A0A2E1HHW2,EC:1
A0A2E1HHW2,EC:1.21
A0A2E1HHW2,EC:1.21.98
A0A2E1HHW2,EC:1.21.98.4
A0A5E9UHK6,EC:1
A0A5E9UHK6,EC:1.14
A0A5E9UHK6,EC:1.14.12
A0A5E9UHK6,EC:1.14.12.10
A0A8C5HGZ5,EC:2
A0A8C5HGZ5,EC:2.1
A0A8C5HGZ5,EC:2.1.1
A0A8C5HGZ5,EC:2.1.1.85
A0A8C5GE35,EC:3
A0A8C5GE35,EC:3.1
A0A8C5GE35,EC:3.1.4
A0A8C5GE35,EC:3.1.4.1
A0A1I0R8D8,EC:1
A0A1I0R8D8,EC:1.16
A0A1I0R8D8,EC:1.16.1
A0A1I0R8D8,EC:1.16.1.1
A0A8T9P1N8,EC:5
A0A8T9P1N8,EC:5.1
A0A8T9P1N8,EC:5.1.3
A0A8T9P1N8,EC:5.1.3.14
A0A4Y9QTM8,EC:1
A0A4Y9QTM8,EC:1.13
A0A4Y9QTM8,EC:1.13.11
A0A4Y9QTM8,EC:1.13.11.15
A0A1L8I6I0,EC:1
A0A1L8I6I0,EC:1.3
A0A1L8I6I0,EC:1.3.3
A0A1L8I6I0,EC:1.3.3.15
A0A6P1YQ10,EC:2
A0A6P1YQ10,EC:2.3
A0A6P1YQ10,EC:2.3.1
A0A6P1YQ10,EC:2.3.1.101
A0A3D3M9Y8,EC:6
A0A3D3M9Y8,EC:6.5
A0A3D3M9Y8,EC:6.5.1
A0A3D3M9Y8,EC:6.5.1.3
A0A7K8FNX7,EC:3
A0A7K8FNX7,EC:3.4
A0A7K8FNX7,EC:3.4.17
A0A7K8FNX7,EC:3.4.17.24
A0A840RK83,EC:3
A0A840RK83,EC:3.5
A0A840RK83,EC:3.5.3
A0A840RK83,EC:3.5.3.4
A0A1V4UY80,EC:1
A0A1V4UY80,EC:1.12
A0A1V4UY80,EC:1.12.98
A0A1V4UY80,EC:1.12.98.1
A0A8B9FIS4,EC:7
A0A8B9FIS4,EC:7.6
A0A8B9FIS4,EC:7.6.2
A0A8B9FIS4,EC:7.6.2.3
A0A8C5HVF8,EC:1
A0A8C5HVF8,EC:1.14
A0A8C5HVF8,EC:1.14.11
A0A8C5HVF8,EC:1.14.11.67
A0A0K0Y4C8,EC:1
A0A0K0Y4C8,EC:1.3
A0A0K0Y4C8,EC:1.3.1
A0A0K0Y4C8,EC:1.3.1.84
A0A7X2FXF5,EC:4
A0A7X2FXF5,EC:4.1
A0A7X2FXF5,EC:4.1.3
A0A7X2FXF5,EC:4.1.3.30
A0A2Z3YNG0,EC:1
A0A2Z3YNG0,EC:1.3
A0A2Z3YNG0,EC:1.3.1
A0A2Z3YNG0,EC:1.3.1.108
A0A7S4SIC4,EC:2
A0A7S4SIC4,EC:2.7
A0A7S4SIC4,EC:2.7.1
A0A7S4SIC4,EC:2.7.1.160
A0A852YCV7,EC:1
A0A852YCV7,EC:1.1
A0A852YCV7,EC:1.1.3
A0A852YCV7,EC:1.1.3.41
A0A853BFJ6,EC:1
A0A853BFJ6,EC:1.13
A0A853BFJ6,EC:1.13.11
A0A853BFJ6,EC:1.13.11.2
D3F1V9,EC:1
D3F1V9,EC:1.14
D3F1V9,EC:1.14.15
D3F1V9,EC:1.14.15.3
A0A6P1YPG9,EC:3
A0A6P1YPG9,EC:3.11
A0A6P1YPG9,EC:3.11.1
A0A6P1YPG9,EC:3.11.1.2
A0A1Z5HPW1,EC:3
A0A1Z5HPW1,EC:3.4
A0A1Z5HPW1,EC:3.4.24
A0A1Z5HPW1,EC:3.4.24.78
A0A2Z3YQB4,EC:1
A0A2Z3YQB4,EC:1.14
A0A2Z3YQB4,EC:1.14.13
A0A2Z3YQB4,EC:1.14.13.107
A0A3N7GRR6,EC:5
A0A3N7GRR6,EC:5.1
A0A3N7GRR6,EC:5.1.99
A0A3N7GRR6,EC:5.1.99.1
A0A1Q3EJD4,EC:3
A0A1Q3EJD4,EC:3.1
A0A1Q3EJD4,EC:3.1.3
A0A1Q3EJD4,EC:3.1.3.84
A0A7D3ZN82,EC:1
A0A7D3ZN82,EC:1.3
A0A7D3ZN82,EC:1.3.3
A0A7D3ZN82,EC:1.3.3.5
A0A0K0Y1C6,EC:1
A0A0K0Y1C6,EC:1.13
A0A0K0Y1C6,EC:1.13.11
A0A0K0Y1C6,EC:1.13.11.79
A0A1G6XXV1,EC:1
A0A1G6XXV1,EC:1.1
A0A1G6XXV1,EC:1.1.99
A0A1G6XXV1,EC:1.1.99.14
A0A6M0H232,EC:4
A0A6M0H232,EC:4.3
A0A6M0H232,EC:4.3.1
A0A6M0H232,EC:4.3.1.7
A0A5R9N788,EC:5
A0A5R9N788,EC:5.99
A0A5R9N788,EC:5.99.1
A0A5R9N788,EC:5.99.1.4
A0A0N1F728,EC:6
A0A0N1F728,EC:6.4
A0A0N1F728,EC:6.4.1
A0A0N1F728,EC:6.4.1.2
A0A853B3F0,EC:1
A0A853B3F0,EC:1.3
A0A853B3F0,EC:1.3.3
A0A853B3F0,EC:1.3.3.6
A0A853B8D7,EC:1
A0A853B8D7,EC:1.2
A0A853B8D7,EC:1.2.7
A0A853B8D7,EC:1.2.7.4
O17474,EC:2
O17474,EC:2.7
O17474,EC:2.7.11
O17474,EC:2.7.11.12
A0A5N9G4U0,EC:4
A0A5N9G4U0,EC:4.2
A0A5N9G4U0,EC:4.2.1
A0A5N9G4U0,EC:4.2.1.6
A0A8C5D3B4,EC:1
A0A8C5D3B4,EC:1.14
A0A8C5D3B4,EC:1.14.11
A0A8C5D3B4,EC:1.14.11.1
W5TSA3,EC:2
W5TSA3,EC:2.7
W5TSA3,EC:2.7.1
W5TSA3,EC:2.7.1.63
A0A1L7F2T2,EC:1
A0A1L7F2T2,EC:1.1
A0A1L7F2T2,EC:1.1.99
A0A1L7F2T2,EC:1.1.99.1
A0A1I6TKF1,EC:3
A0A1I6TKF1,EC:3.5
A0A1I6TKF1,EC:3.5.1
A0A1I6TKF1,EC:3.5.1.10
A0A3C0JLP2,EC:1
A0A3C0JLP2,EC:1.3
A0A3C0JLP2,EC:1.3.1
A0A3C0JLP2,EC:1.3.1.91
A0A8C5HR22,EC:2
A0A8C5HR22,EC:2.7
A0A8C5HR22,EC:2.7.1
A0A8C5HR22,EC:2.7.1.183
A0A014NSQ1,EC:5
A0A014NSQ1,EC:5.1
A0A014NSQ1,EC:5.1.3
A0A014NSQ1,EC:5.1.3.4
A0A385D7G9,EC:1
A0A385D7G9,EC:1.3
A0A385D7G9,EC:1.3.1
A0A385D7G9,EC:1.3.1.85
A0A075HIA7,EC:1
A0A075HIA7,EC:1.2
A0A075HIA7,EC:1.2.7
A0A075HIA7,EC:1.2.7.3
A0A853B9Y6,EC:1
A0A853B9Y6,EC:1.1
A0A853B9Y6,EC:1.1.3
A0A853B9Y6,EC:1.1.3.15
A0A853BD86,EC:5
A0A853BD86,EC:5.3
A0A853BD86,EC:5.3.1
A0A853BD86,EC:5.3.1.25
A0A1I6UTT2,EC:1
A0A1I6UTT2,EC:1.14
A0A1I6UTT2,EC:1.14.14
A0A1I6UTT2,EC:1.14.14.21
A0A351ANN9,EC:1
A0A351ANN9,EC:1.17
A0A351ANN9,EC:1.17.4
A0A351ANN9,EC:1.17.4.2
A0A349ZXT8,EC:1
A0A349ZXT8,EC:1.16
A0A349ZXT8,EC:1.16.3
A0A349ZXT8,EC:1.16.3.2
A0A1V4MC29,EC:6
A0A1V4MC29,EC:6.2
A0A1V4MC29,EC:6.2.1
A0A1V4MC29,EC:6.2.1.30
A0A8B9GCP0,EC:6
A0A8B9GCP0,EC:6.4
A0A8B9GCP0,EC:6.4.1
A0A8B9GCP0,EC:6.4.1.3
C4L6E7,EC:3
C4L6E7,EC:3.2
C4L6E7,EC:3.2.1
C4L6E7,EC:3.2.1.85
A0A853BG29,EC:1
A0A853BG29,EC:1.2
A0A853BG29,EC:1.2.7
A0A853BG29,EC:1.2.7.4
A0A3D8LG03,EC:1
A0A3D8LG03,EC:1.3
A0A3D8LG03,EC:1.3.1
A0A3D8LG03,EC:1.3.1.12
A0A8T9G1V7,EC:5
A0A8T9G1V7,EC:5.3
A0A8T9G1V7,EC:5.3.2
A0A8T9G1V7,EC:5.3.2.8
A0A0K0Y2I4,EC:1
A0A0K0Y2I4,EC:1.17
A0A0K0Y2I4,EC:1.17.5
A0A0K0Y2I4,EC:1.17.5.2
A0A4Q0RNH7,EC:3
A0A4Q0RNH7,EC:3.7
A0A4Q0RNH7,EC:3.7.1
A0A4Q0RNH7,EC:3.7.1.22
A0A853B2N2,EC:2
A0A853B2N2,EC:2.7
A0A853B2N2,EC:2.7.1
A0A853B2N2,EC:2.7.1.4
A0A1I0PWM4,EC:4
A0A1I0PWM4,EC:4.2
A0A1I0PWM4,EC:4.2.1
A0A1I0PWM4,EC:4.2.1.12
A0A7S4SCG5,EC:1
A0A7S4SCG5,EC:1.3
A0A7S4SCG5,EC:1.3.1
A0A7S4SCG5,EC:1.3.1.124
A0A7X2KE50,EC:1
A0A7X2KE50,EC:1.14
A0A7X2KE50,EC:1.14.13
A0A7X2KE50,EC:1.14.13.208
G5H6C4,EC:2
G5H6C4,EC:2.7
G5H6C4,EC:2.7.8
G5H6C4,EC:2.7.8.8
